time,open,high,low,close,tick_volume,spread,real_volume
2021-12-22 05:17:00,114.104,114.105,114.104,114.104,5,1,0
2021-12-22 05:18:00,114.104,114.107,114.104,114.106,5,0,0
2021-12-22 05:19:00,114.106,114.106,114.097,114.103,25,0,0
2021-12-22 05:20:00,114.101,114.105,114.1,114.101,16,0,0
2021-12-22 05:21:00,114.102,114.102,114.095,114.101,22,0,0
2021-12-22 05:22:00,114.101,114.107,114.101,114.102,12,0,0
2021-12-22 05:23:00,114.102,114.102,114.099,114.099,11,0,0
2021-12-22 05:24:00,114.099,114.1,114.092,114.095,17,0,0
2021-12-22 05:25:00,114.095,114.096,114.092,114.093,15,0,0
2021-12-22 05:26:00,114.093,114.1,114.093,114.096,13,0,0
2021-12-22 05:27:00,114.096,114.1,114.082,114.095,28,0,0
2021-12-22 05:28:00,114.095,114.118,114.095,114.11,23,0,0
2021-12-22 05:29:00,114.11,114.111,114.105,114.108,30,0,0
2021-12-22 05:30:00,114.109,114.109,114.093,114.1,26,0,0
2021-12-22 05:31:00,114.099,114.099,114.092,114.096,21,0,0
2021-12-22 05:32:00,114.097,114.097,114.093,114.095,8,0,0
2021-12-22 05:33:00,114.095,114.106,114.095,114.102,29,0,0
2021-12-22 05:34:00,114.102,114.105,114.098,114.102,24,0,0
2021-12-22 05:35:00,114.102,114.112,114.101,114.106,41,0,0
2021-12-22 05:36:00,114.107,114.11,114.092,114.094,42,0,0
2021-12-22 05:37:00,114.094,114.101,114.094,114.099,13,0,0
2021-12-22 05:38:00,114.1,114.107,114.092,114.099,48,0,0
2021-12-22 05:39:00,114.1,114.106,114.087,114.087,46,0,0
2021-12-22 05:40:00,114.087,114.093,114.086,114.087,34,0,0
2021-12-22 05:41:00,114.081,114.091,114.08,114.087,21,0,0
2021-12-22 05:42:00,114.087,114.089,114.086,114.088,14,0,0
2021-12-22 05:43:00,114.088,114.088,114.082,114.086,18,0,0
2021-12-22 05:44:00,114.086,114.086,114.068,114.068,17,0,0
2021-12-22 05:45:00,114.069,114.074,114.053,114.057,40,0,0
2021-12-22 05:46:00,114.057,114.062,114.039,114.039,39,0,0
2021-12-22 05:47:00,114.039,114.055,114.039,114.047,22,0,0
2021-12-22 05:48:00,114.052,114.061,114.046,114.061,44,0,0
2021-12-22 05:49:00,114.062,114.065,114.056,114.06,13,0,0
2021-12-22 05:50:00,114.06,114.066,114.057,114.065,19,0,0
2021-12-22 05:51:00,114.064,114.067,114.062,114.065,15,0,0
2021-12-22 05:52:00,114.065,114.08,114.065,114.078,20,0,0
2021-12-22 05:53:00,114.077,114.082,114.075,114.081,22,0,0
2021-12-22 05:54:00,114.081,114.084,114.074,114.078,16,0,0
2021-12-22 05:55:00,114.08,114.081,114.079,114.081,4,0,0
2021-12-22 05:56:00,114.081,114.085,114.08,114.085,6,1,0
2021-12-22 05:57:00,114.084,114.084,114.082,114.082,5,0,0
2021-12-22 05:58:00,114.082,114.082,114.07,114.073,18,0,0
2021-12-22 05:59:00,114.073,114.075,114.066,114.073,21,0,0
2021-12-22 06:00:00,114.074,114.081,114.072,114.081,21,1,0
2021-12-22 06:01:00,114.081,114.082,114.076,114.082,16,0,0
2021-12-22 06:02:00,114.082,114.082,114.062,114.071,28,0,0
2021-12-22 06:03:00,114.072,114.076,114.069,114.069,32,0,0
2021-12-22 06:04:00,114.07,114.074,114.07,114.073,17,0,0
2021-12-22 06:05:00,114.073,114.083,114.072,114.083,14,0,0
2021-12-22 06:06:00,114.083,114.095,114.081,114.095,21,1,0
2021-12-22 06:07:00,114.095,114.097,114.093,114.096,14,1,0
2021-12-22 06:08:00,114.096,114.096,114.093,114.093,11,0,0
2021-12-22 06:09:00,114.094,114.101,114.093,114.093,18,0,0
2021-12-22 06:10:00,114.096,114.1,114.096,114.097,9,0,0
2021-12-22 06:11:00,114.097,114.098,114.096,114.096,12,1,0
2021-12-22 06:12:00,114.097,114.1,114.096,114.097,12,0,0
2021-12-22 06:13:00,114.098,114.098,114.086,114.086,11,0,0
2021-12-22 06:14:00,114.087,114.094,114.086,114.094,12,0,0
2021-12-22 06:15:00,114.094,114.094,114.092,114.093,9,0,0
2021-12-22 06:16:00,114.093,114.095,114.091,114.091,6,0,0
2021-12-22 06:17:00,114.092,114.092,114.086,114.087,12,0,0
2021-12-22 06:18:00,114.087,114.101,114.087,114.098,26,0,0
2021-12-22 06:19:00,114.099,114.099,114.098,114.098,10,0,0
2021-12-22 06:20:00,114.099,114.1,114.098,114.098,5,0,0
2021-12-22 06:21:00,114.098,114.098,114.088,114.089,17,0,0
2021-12-22 06:22:00,114.091,114.092,114.085,114.086,11,0,0
2021-12-22 06:23:00,114.086,114.09,114.086,114.088,8,0,0
2021-12-22 06:24:00,114.088,114.099,114.088,114.097,10,0,0
2021-12-22 06:25:00,114.096,114.099,114.092,114.098,20,0,0
2021-12-22 06:26:00,114.098,114.098,114.097,114.098,5,1,0
2021-12-22 06:27:00,114.098,114.1,114.09,114.093,16,0,0
2021-12-22 06:28:00,114.094,114.099,114.094,114.099,14,0,0
2021-12-22 06:29:00,114.097,114.098,114.092,114.092,10,0,0
2021-12-22 06:30:00,114.093,114.095,114.092,114.094,10,0,0
2021-12-22 06:31:00,114.094,114.096,114.092,114.096,8,0,0
2021-12-22 06:32:00,114.096,114.101,114.095,114.099,10,0,0
2021-12-22 06:33:00,114.101,114.112,114.1,114.109,31,0,0
2021-12-22 06:34:00,114.109,114.112,114.107,114.109,25,0,0
2021-12-22 06:35:00,114.11,114.115,114.107,114.111,23,0,0
2021-12-22 06:36:00,114.112,114.112,114.107,114.107,19,0,0
2021-12-22 06:37:00,114.107,114.111,114.105,114.107,17,0,0
2021-12-22 06:38:00,114.107,114.11,114.105,114.109,19,0,0
2021-12-22 06:39:00,114.109,114.112,114.108,114.108,7,1,0
2021-12-22 06:40:00,114.108,114.109,114.106,114.109,8,0,0
2021-12-22 06:41:00,114.109,114.11,114.104,114.104,11,0,0
2021-12-22 06:42:00,114.104,114.105,114.098,114.098,12,0,0
2021-12-22 06:43:00,114.098,114.112,114.098,114.112,14,0,0
2021-12-22 06:44:00,114.11,114.11,114.105,114.108,7,0,0
2021-12-22 06:45:00,114.108,114.108,114.106,114.107,6,1,0
2021-12-22 06:46:00,114.107,114.108,114.107,114.108,4,0,0
2021-12-22 06:47:00,114.108,114.112,114.106,114.109,14,0,0
2021-12-22 06:48:00,114.109,114.11,114.106,114.106,11,0,0
2021-12-22 06:49:00,114.106,114.112,114.105,114.111,10,0,0
2021-12-22 06:50:00,114.111,114.111,114.106,114.106,14,0,0
2021-12-22 06:51:00,114.107,114.109,114.106,114.107,7,0,0
2021-12-22 06:52:00,114.107,114.11,114.106,114.109,10,0,0
2021-12-22 06:53:00,114.109,114.114,114.108,114.114,20,0,0
2021-12-22 06:54:00,114.113,114.115,114.108,114.109,21,0,0
2021-12-22 06:55:00,114.108,114.112,114.106,114.11,18,0,0
2021-12-22 06:56:00,114.111,114.111,114.105,114.105,8,0,0
2021-12-22 06:57:00,114.106,114.106,114.1,114.103,13,0,0
2021-12-22 06:58:00,114.103,114.115,114.101,114.114,21,0,0
2021-12-22 06:59:00,114.114,114.116,114.109,114.114,19,0,0
2021-12-22 07:00:00,114.115,114.115,114.111,114.111,8,0,0
2021-12-22 07:01:00,114.111,114.112,114.107,114.107,27,0,0
2021-12-22 07:02:00,114.109,114.11,114.105,114.105,13,0,0
2021-12-22 07:03:00,114.106,114.106,114.094,114.098,19,0,0
2021-12-22 07:04:00,114.098,114.107,114.096,114.106,19,0,0
2021-12-22 07:05:00,114.106,114.108,114.106,114.106,10,0,0
2021-12-22 07:06:00,114.106,114.11,114.105,114.108,12,0,0
2021-12-22 07:07:00,114.108,114.111,114.103,114.107,21,0,0
2021-12-22 07:08:00,114.106,114.106,114.102,114.102,9,0,0
2021-12-22 07:09:00,114.101,114.101,114.098,114.098,15,1,0
2021-12-22 07:10:00,114.099,114.108,114.098,114.107,16,0,0
2021-12-22 07:11:00,114.108,114.108,114.107,114.107,4,0,0
2021-12-22 07:12:00,114.107,114.112,114.107,114.108,9,0,0
2021-12-22 07:13:00,114.108,114.11,114.106,114.106,10,0,0
2021-12-22 07:14:00,114.106,114.113,114.106,114.113,3,0,0
2021-12-22 07:15:00,114.114,114.114,114.108,114.11,14,1,0
2021-12-22 07:16:00,114.111,114.112,114.105,114.105,8,0,0
2021-12-22 07:17:00,114.106,114.114,114.105,114.112,13,0,0
2021-12-22 07:18:00,114.111,114.111,114.107,114.108,23,0,0
2021-12-22 07:19:00,114.109,114.11,114.108,114.109,9,0,0
2021-12-22 07:20:00,114.109,114.111,114.107,114.109,11,0,0
2021-12-22 07:21:00,114.11,114.111,114.106,114.107,18,0,0
2021-12-22 07:22:00,114.106,114.108,114.103,114.106,14,0,0
2021-12-22 07:23:00,114.106,114.106,114.104,114.106,9,0,0
2021-12-22 07:24:00,114.107,114.109,114.102,114.102,18,0,0
2021-12-22 07:25:00,114.104,114.108,114.103,114.105,16,0,0
2021-12-22 07:26:00,114.105,114.105,114.105,114.105,1,0,0
2021-12-22 07:27:00,114.104,114.104,114.1,114.102,10,0,0
2021-12-22 07:28:00,114.103,114.104,114.096,114.097,12,0,0
2021-12-22 07:29:00,114.097,114.099,114.094,114.094,8,0,0
2021-12-22 07:30:00,114.097,114.101,114.096,114.096,13,1,0
2021-12-22 07:31:00,114.096,114.096,114.082,114.085,18,0,0
2021-12-22 07:32:00,114.085,114.09,114.084,114.09,17,0,0
2021-12-22 07:33:00,114.09,114.097,114.088,114.094,13,0,0
2021-12-22 07:34:00,114.094,114.101,114.091,114.1,14,0,0
2021-12-22 07:35:00,114.099,114.115,114.098,114.108,22,0,0
2021-12-22 07:36:00,114.105,114.106,114.103,114.104,12,0,0
2021-12-22 07:37:00,114.104,114.107,114.104,114.107,6,0,0
2021-12-22 07:38:00,114.106,114.112,114.106,114.112,13,0,0
2021-12-22 07:39:00,114.112,114.112,114.109,114.11,4,0,0
2021-12-22 07:40:00,114.11,114.112,114.107,114.107,14,0,0
2021-12-22 07:41:00,114.107,114.108,114.106,114.106,8,0,0
2021-12-22 07:42:00,114.107,114.112,114.107,114.11,7,0,0
2021-12-22 07:43:00,114.11,114.114,114.109,114.114,6,0,0
2021-12-22 07:44:00,114.112,114.118,114.112,114.117,14,0,0
2021-12-22 07:45:00,114.117,114.134,114.117,114.129,24,0,0
2021-12-22 07:46:00,114.131,114.145,114.131,114.139,27,0,0
2021-12-22 07:47:00,114.138,114.138,114.137,114.137,6,1,0
2021-12-22 07:48:00,114.138,114.141,114.137,114.139,9,0,0
2021-12-22 07:49:00,114.138,114.14,114.135,114.136,16,0,0
2021-12-22 07:50:00,114.137,114.141,114.133,114.134,17,0,0
2021-12-22 07:51:00,114.133,114.136,114.133,114.135,4,1,0
2021-12-22 07:52:00,114.136,114.136,114.123,114.124,13,0,0
2021-12-22 07:53:00,114.124,114.126,114.123,114.126,7,0,0
2021-12-22 07:54:00,114.125,114.134,114.124,114.131,15,0,0
2021-12-22 07:55:00,114.133,114.136,114.13,114.136,9,0,0
2021-12-22 07:56:00,114.137,114.141,114.136,114.139,11,1,0
2021-12-22 07:57:00,114.138,114.144,114.131,114.134,23,0,0
2021-12-22 07:58:00,114.134,114.138,114.133,114.138,10,1,0
2021-12-22 07:59:00,114.139,114.139,114.133,114.135,14,0,0
2021-12-22 08:00:00,114.134,114.135,114.132,114.132,13,1,0
2021-12-22 08:01:00,114.133,114.136,114.133,114.135,9,0,0
2021-12-22 08:02:00,114.135,114.139,114.135,114.138,4,0,0
2021-12-22 08:03:00,114.137,114.139,114.134,114.134,16,0,0
2021-12-22 08:04:00,114.134,114.152,114.134,114.141,24,0,0
2021-12-22 08:05:00,114.142,114.149,114.142,114.145,24,0,0
2021-12-22 08:06:00,114.145,114.147,114.143,114.147,18,0,0
2021-12-22 08:07:00,114.15,114.152,114.145,114.147,11,1,0
2021-12-22 08:08:00,114.147,114.148,114.144,114.144,15,0,0
2021-12-22 08:09:00,114.144,114.144,114.14,114.143,11,0,0
2021-12-22 08:10:00,114.143,114.144,114.132,114.132,14,0,0
2021-12-22 08:11:00,114.132,114.137,114.131,114.131,13,0,0
2021-12-22 08:12:00,114.132,114.134,114.13,114.134,6,0,0
2021-12-22 08:13:00,114.134,114.138,114.134,114.138,9,0,0
2021-12-22 08:14:00,114.138,114.141,114.138,114.138,3,1,0
2021-12-22 08:15:00,114.138,114.138,114.136,114.136,3,1,0
2021-12-22 08:16:00,114.136,114.137,114.131,114.136,11,1,0
2021-12-22 08:17:00,114.135,114.138,114.132,114.132,11,0,0
2021-12-22 08:18:00,114.132,114.136,114.131,114.136,10,1,0
2021-12-22 08:19:00,114.136,114.136,114.129,114.129,10,0,0
2021-12-22 08:20:00,114.129,114.131,114.127,114.13,9,0,0
2021-12-22 08:21:00,114.13,114.137,114.13,114.134,22,0,0
2021-12-22 08:22:00,114.136,114.136,114.125,114.125,13,0,0
2021-12-22 08:23:00,114.125,114.126,114.12,114.121,11,0,0
2021-12-22 08:24:00,114.121,114.122,114.115,114.118,13,0,0
2021-12-22 08:25:00,114.119,114.122,114.118,114.118,16,0,0
2021-12-22 08:26:00,114.118,114.12,114.118,114.118,8,0,0
2021-12-22 08:27:00,114.118,114.123,114.118,114.123,8,1,0
2021-12-22 08:28:00,114.124,114.139,114.123,114.138,21,0,0
2021-12-22 08:29:00,114.138,114.149,114.138,114.147,27,0,0
2021-12-22 08:30:00,114.148,114.148,114.139,114.145,17,0,0
2021-12-22 08:31:00,114.143,114.143,114.136,114.137,10,1,0
2021-12-22 08:32:00,114.138,114.146,114.136,114.136,23,0,0
2021-12-22 08:33:00,114.138,114.142,114.138,114.141,15,0,0
2021-12-22 08:34:00,114.142,114.147,114.138,114.139,16,0,0
2021-12-22 08:35:00,114.138,114.142,114.138,114.139,11,0,0
2021-12-22 08:36:00,114.14,114.142,114.135,114.136,16,0,0
2021-12-22 08:37:00,114.136,114.138,114.118,114.118,18,0,0
2021-12-22 08:38:00,114.119,114.122,114.106,114.106,31,0,0
2021-12-22 08:39:00,114.106,114.112,114.102,114.112,16,0,0
2021-12-22 08:40:00,114.112,114.112,114.095,114.097,21,0,0
2021-12-22 08:41:00,114.098,114.1,114.094,114.098,20,0,0
2021-12-22 08:42:00,114.096,114.101,114.096,114.098,11,0,0
2021-12-22 08:43:00,114.097,114.101,114.097,114.099,12,0,0
2021-12-22 08:44:00,114.099,114.102,114.087,114.093,31,0,0
2021-12-22 08:45:00,114.093,114.094,114.089,114.093,18,0,0
2021-12-22 08:46:00,114.093,114.095,114.092,114.093,19,0,0
2021-12-22 08:47:00,114.094,114.106,114.094,114.102,39,0,0
2021-12-22 08:48:00,114.102,114.113,114.101,114.112,23,0,0
2021-12-22 08:49:00,114.112,114.114,114.107,114.114,20,1,0
2021-12-22 08:50:00,114.114,114.114,114.112,114.113,4,1,0
2021-12-22 08:51:00,114.113,114.121,114.113,114.117,15,0,0
2021-12-22 08:52:00,114.118,114.134,114.115,114.124,26,0,0
2021-12-22 08:53:00,114.123,114.125,114.122,114.123,15,0,0
2021-12-22 08:54:00,114.123,114.123,114.11,114.11,12,0,0
2021-12-22 08:55:00,114.111,114.122,114.111,114.122,20,0,0
2021-12-22 08:56:00,114.124,114.131,114.123,114.131,39,0,0
2021-12-22 08:57:00,114.13,114.134,114.126,114.127,18,0,0
2021-12-22 08:58:00,114.127,114.127,114.117,114.123,39,0,0
2021-12-22 08:59:00,114.122,114.127,114.122,114.124,29,0,0
2021-12-22 09:00:00,114.125,114.143,114.125,114.139,31,0,0
2021-12-22 09:01:00,114.14,114.147,114.14,114.146,14,0,0
2021-12-22 09:02:00,114.147,114.147,114.141,114.142,9,0,0
2021-12-22 09:03:00,114.141,114.143,114.138,114.139,18,0,0
2021-12-22 09:04:00,114.139,114.139,114.117,114.12,28,0,0
2021-12-22 09:05:00,114.117,114.133,114.117,114.124,30,0,0
2021-12-22 09:06:00,114.125,114.136,114.125,114.132,20,0,0
2021-12-22 09:07:00,114.131,114.137,114.131,114.137,15,0,0
2021-12-22 09:08:00,114.138,114.152,114.129,114.131,31,0,0
2021-12-22 09:09:00,114.131,114.133,114.124,114.124,20,0,0
2021-12-22 09:10:00,114.125,114.131,114.124,114.127,15,0,0
